Website URL,Topics,Manual,Match,Empty
www.fringecapybara.com,['news'],"['online communities', 'books & literature', 'forum & chat providers']",False,False
www.kalendarzswiat.pl,['reference'],"['reference', 'web apps & online tools', 'internet & telecom']",True,False
motocykle.bazos.sk,"['motorcycles', 'shopping']","['vehicle shopping', 'used vehicles', 'autos & vehicles', 'automotive industry', 'business & industrial']",False,False
fotosbor.com,['online image galleries'],"['online video', 'arts & entertainment']",False,False
www.eventseye.com,['arts & entertainment'],"['web apps & online tools', 'reference', 'internet & telecom']",False,False
www.rado.com,['shopping'],"['antiques & collectibles', 'shopping']",True,False
dgt.gov.in,['law & government'],"['online communities', 'jobs & education', 'forum & chat providers', 'colleges & universities', 'education']",False,False
booking-dp.lastminute.de,"['travel & transportation', 'hotels & accommodations']","['air travel', 'low cost & last minute travel', 'travel & transportation']",False,False
www.nikon.co.in,['cameras & camcorders'],"['shopping', 'photographic & digital arts', 'arts & entertainment', 'visual art & design']",False,False
www.doviz.com,"['business & industrial', 'investing', 'news']","['economy news', 'mergers & acquisitions', 'news', 'business & industrial']",False,False
www.nzpersonals.com,[],"['people & society', 'dating & personals', 'online communities', 'family & relationships', 'social networks']",False,True
www.vtwonen.nl,['arts & entertainment'],"['home & garden', 'shopping', 'home improvement']",False,False
baskino.me,"['movies', 'online video']","['movies', 'action & adventure films', 'online video', 'arts & entertainment']",True,False
thevillageoutlet.com,['shopping'],"['shopping', ""women's clothing"", ""men's clothing"", ""children's clothing""]",True,False
m.locanto.ci,['shopping'],"['shopping', 'jobs & education', 'job listings', 'jobs']",True,False
dmsu.gov.ua,[],"['law & government', 'legal services', 'legal']",False,True
pje1g.trf6.jus.br,['law & government'],"['law & government', 'crime & justice', 'legal']",True,False
android.com.pl,"['internet & telecom', 'operating systems']","['games', 'computer & video games', 'consumer electronics', 'computers & electronics']",False,False
tv-programme.com,"['arts & entertainment', 'tv shows & programs']","['tv dramas', 'tv soap operas', 'arts & entertainment', 'tv shows & programs']",True,False
cloud.mail.ru,"['internet & telecom', 'online communities']","['computers & electronics', 'web apps & online tools', 'distributed & cloud computing', 'networking', 'internet & telecom']",False,False
www.inter.it,"['soccer', 'sports', 'news']","['sports', 'soccer']",False,False
www.olhonocarro.com.br,"['autos & vehicles', 'vehicle shopping']","['reference', 'web apps & online tools', 'automotive industry', 'business & industrial', 'internet & telecom']",False,False
www.bleacherbreaker.com,"['news', 'arts & entertainment']","['weather', 'local news', 'news']",False,False
survimo.com,['arts & entertainment'],"['jobs & education', 'jobs', 'job listings']",False,False
redmijuga.net,['online communities'],"['games', 'card games', 'arts & entertainment', 'entertainment industry']",False,False
search.ancestry.com,['ancestry & genealogy'],"['web apps & online tools', 'reference', 'internet & telecom']",False,False
www.jollyroom.se,['arts & entertainment'],"['shopping', ""children's clothing""]",False,False
drudgereport.com,['news'],"['people & society', 'science fiction & fantasy']",False,False
suaurl.com,[],"['job listings', 'jobs', 'web apps & online tools', 'jobs & education', 'internet & telecom']",False,True
www.royce.com,['music & audio'],"['shopping', 'food & drink']",False,False
woman.rambler.ru,['people & society'],"['world news', 'politics', 'news']",False,False
www.ovhcloud.com,"['internet & telecom', 'computers & electronics']","['distributed & cloud computing', 'networking', 'computers & electronics']",False,False
www.cambridgelms.org,"['colleges & universities', 'distance learning']","['educational resources', 'reference', 'jobs & education', 'colleges & universities', 'education']",False,False
www.tnt.it,['online video'],"['travel & transportation', 'autos & vehicles', 'cargo trucks & trailers', 'business & industrial', 'retail trade']",False,False
www.arbitersports.com,"['software', 'sports']","['finance', 'american football', 'financial planning & management', 'sports']",False,False
www.myhomebook.de,"['home & interior decor', 'design']","['home & garden', 'landscape design', 'gardening']",False,False
www.e-nls.com,[],"['shopping', 'entertainment industry', 'arts & entertainment']",False,True
nzfarmsource.co.nz,"['health insurance', 'insurance']","['business & industrial', 'agriculture & forestry', 'food production']",False,False
fashionspark.com,"['fashion & style', 'shopping']","['shopping', ""women's clothing"", ""men's clothing""]",False,False
email.inbox.lv,['internet & telecom'],"['economy news', 'local news', 'news']",False,False
www.aa2000.com.ar,['autos & vehicles'],"['air travel', 'travel guides & travelogues', 'travel & transportation']",False,False
parisfashionshops.com,"['shopping', ""women's clothing"", 'fashion & style']","['shopping', ""women's clothing"", ""men's clothing""]",False,False
www.autopower.bg,"['autos & vehicles', 'vehicle shopping']","['vehicle shopping', 'used vehicles', 'autos & vehicles', 'automotive industry', 'business & industrial']",True,False
sakai.duke.edu,['colleges & universities'],"['colleges & universities', 'jobs & education', 'education']",True,False
m.naaptol.com,"['news', 'reference', 'arts & entertainment']","['shopping', ""men's clothing"", ""children's clothing""]",False,False
pitaronfree.blogspot.com,['cooking & recipes'],"['web apps & online tools', 'reference', 'internet & telecom']",False,False
www.usps.com,['business & industrial'],"['travel & transportation', 'autos & vehicles', 'cargo trucks & trailers', 'business & industrial', 'retail trade']",True,False
forum.matrp.ru,['forum & chat providers'],"['games', 'computer & video games', 'simulation games', 'massively multiplayer games']",False,False
livesta.com.ua,"['reference', 'news']","['beauty & fitness', 'perfumes & fragrances', 'make-up & cosmetics', 'face & body care', 'shopping']",False,False
www.trollandtoad.com,"['card games', 'arts & entertainment']","['games', 'roleplaying games', 'card games']",False,False
www.sexolandia.org,['dating & personals'],"['entertainment industry', 'online video', 'arts & entertainment']",False,False
www.firmenabc.at,['reference'],"['jobs & education', 'jobs', 'career resources & planning', 'reference']",True,False
aprendizaje.mec.edu.py,"['education', 'law & government']","['educational resources', 'reference', 'preschool', 'jobs & education', 'education', 'early childhood education']",False,False
www.kikocosmetics.com,['make-up & cosmetics'],"['beauty & fitness', 'perfumes & fragrances', 'make-up & cosmetics', 'face & body care', 'nail care products']",True,False
www.arzon.jp,"['arts & entertainment', 'news']","['movies', 'online video', 'arts & entertainment']",False,False
richmond.craigslist.org,['shopping'],"['shopping', 'online communities', 'forum & chat providers']",True,False
aula.lamolina.edu.pe,"['colleges & universities', 'education']","['business & industrial', 'agriculture & forestry', 'food production']",False,False
www.favorgk.com,['social networks'],"['computers & electronics', 'comics', 'arts & entertainment', 'visual art & design', 'software', 'graphics & animation software']",False,False
www.ntvshop.jp,"['arts & entertainment', 'shopping']","['home & garden', 'shopping', 'household supplies']",False,False
www.pinterest.ca,"['online image galleries', 'online communities', 'social networks']","['online communities', 'arts & entertainment', 'visual art & design']",False,False
pointpickup.com,[],"['business & industrial', 'retail trade', 'travel & transportation']",False,True
porn-hindi.com,[],"['entertainment industry', 'online video', 'arts & entertainment']",False,True
www.ampparit.com,['news'],"['online communities', 'forum & chat providers']",False,False
tienda.clarochile.cl,['business & industrial'],"['smart phones', 'computers & electronics', 'shopping', 'consumer electronics', 'internet & telecom']",False,False
travel.yahoo.co.jp,['tourist destinations'],"['lots & land', 'real estate', 'timeshares & vacation properties']",False,False
trucoscoinmaster.com,[],"['games', 'entertainment industry', 'arts & entertainment']",False,True
exams.hpushimla.in,"['standardized & admissions tests', 'colleges & universities']","['colleges & universities', 'jobs & education', 'education']",False,False
immo.vlan.be,['real estate'],"['timeshares & vacation properties', 'lots & land', 'real estate']",True,False
spravy.rtvs.sk,['reference'],"['local news', 'news', 'politics']",False,False
brightspace.avans.nl,['advertising & marketing'],"['distance learning', 'jobs & education', 'web design & development', 'colleges & universities', 'education', 'internet & telecom']",False,False
www.sexvid.pro,[],"['dating & personals', 'online communities', 'forum & chat providers']",False,True
www.outdoorlife.com,['outdoors'],"['travel & transportation', 'outdoors', 'hunting & shooting', 'adventure travel', 'hobbies & leisure']",True,False
visuales.uclv.cu,[],"['science', 'genetics', 'augmented & virtual reality', 'biological sciences', 'jobs & education']",False,True
www.apartmentguide.com,['real estate'],"['home & garden', 'home improvement', 'real estate', 'home & interior decor']",True,False
manytoon.com,[],"['acting & theater', 'comics', 'online video', 'arts & entertainment']",False,True
ceptam10.com,['internet & telecom'],"['science', 'academic conferences & publications', 'jobs', 'jobs & education', 'education']",False,False
www.jobstreet.vn,['job listings'],"['jobs & education', 'jobs', 'job listings']",True,False
pinayvlog.com,['online communities'],"['acting & theater', 'entertainment industry', 'online video', 'arts & entertainment']",False,False
www.farmrio.com.br,"['agriculture & forestry', 'business & industrial']","[""women's clothing"", 'beauty & fitness', ""children's clothing"", 'fashion & style', 'shopping']",False,False
onlineupdatestm.in,['arts & entertainment'],"['colleges & universities', 'jobs & education', 'education']",False,False
www.raiffeisen.ru,"['arts & entertainment', 'news']","['finance', 'personal loans', 'credit cards']",False,False
veiculos.fipe.org.br,"['legal', 'people & society']","['law & government', 'legal services', 'legal']",False,False
www.astrosage.com,[],"['news', 'magic', 'arts & entertainment']",False,True
cookidoo.de,"['cooking & recipes', 'home & garden']","['cuisines', 'cooking & recipes', 'food & drink']",False,False
www.classmarker.com,['education'],"['jobs & education', 'academic conferences & publications', 'education']",True,False
www.bancodeoccidente.hn,['finance'],"['finance', 'personal loans', 'credit cards']",True,False
bdsmlr.com,[],"['entertainment industry', 'online communities', 'acting & theater', 'arts & entertainment', 'social networks']",False,True
englishgrammarhere.com,"['reference', 'foreign language study']","['jobs & education', 'distance learning', 'education']",False,False
www.pmu.fr,[],"['games', 'computer & video games', 'sports games']",False,True
www.creditkarma.com,"['finance', 'credit cards']","['finance', 'personal loans', 'credit cards']",True,False
www.rossmann.com.tr,"['news', 'business & industrial']","['face & body care', 'shopping', 'beauty & fitness', ""children's clothing""]",False,False
hoc360.net,['education'],"['jobs & education', 'early childhood education', 'preschool', 'education']",True,False
new.leopardscod.com,[],"['comedy films', 'movies', 'arts & entertainment', 'travel & transportation']",False,True
e-learning.karu.ac.ke,['colleges & universities'],"['science', 'distance learning', 'jobs & education', 'colleges & universities', 'education']",True,False
player03.com,"['arts & entertainment', 'computer & video games']","['software', 'computer peripherals', 'programming', 'computers & electronics']",False,False
www.intacct.com,"['accounting & auditing', 'software']","['finance', 'business operations', 'commercial lending', 'business & industrial', 'financial planning & management']",False,False
vod4me.online,['online video'],"['entertainment industry', 'online communities', 'arts & entertainment', 'social networks', 'online video']",True,False
es.search.yahoo.com,['search engines'],"['smart phones', 'online communities', 'search engines', 'internet & telecom']",True,False
www.oma.by,[],"['outdoors', 'arts & entertainment', 'shopping', 'hobbies & leisure', 'visual art & design']",False,True
m.anninhthudo.vn,"['reference', 'news']","['law & government', 'news', 'world news', 'local news', 'crime & justice']",False,False
app.starbucks.com,['food & drink'],"['shopping', 'cooking & recipes', 'food & drink']",True,False
www.yupcard.com,['business & industrial'],"['finance', 'shopping', 'credit cards', 'accounting & auditing']",False,False
thelifeofmaharlika.com,[],"['people & society', 'jobs & education', 'science fiction & fantasy', 'education']",False,True
getrich.app,[],"['finance', 'investing', 'insurance', 'personal loans']",False,True
www.filmeshdtorrent.com,"['movies', 'internet & telecom', 'online communities']","['movies', 'drama films', 'online video', 'arts & entertainment']",False,False
www.lanacion.com.ar,['news'],"['world news', 'politics', 'news']",True,False
www.scotiaonline.scotiabank.com,['finance'],"['finance', 'insurance', 'business & industrial']",True,False
telegratis.online,"['arts & entertainment', 'internet & telecom']","['entertainment industry', 'online communities', 'arts & entertainment', 'social networks', 'online video']",False,False
xxb.mobi,['internet & telecom'],"['online communities', 'acting & theater', 'arts & entertainment', 'social networks', 'online video']",False,False
thulasi.psc.kerala.gov.in,"['law & government', 'standardized & admissions tests']","['jobs & education', 'law & government', 'vocational & continuing education', 'education']",False,False
webmail.uni-koeln.de,['internet & telecom'],"['jobs & education', 'email', 'internet & telecom', 'education']",True,False
www.sudbury.com,[],"['news', 'science', 'outdoors', 'hobbies & leisure', 'local news']",False,True
www.office.co.uk,['business & industrial'],"['beauty & fitness', 'shopping', 'fashion & style', 'commercial lending', 'business & industrial']",True,False
www.date-converter.com,['reference'],"['people & society', 'hobbies & leisure', 'reference']",True,False
visionbenefits.envolvehealth.com,[],"['beauty & fitness', 'finance', 'health insurance', 'face & body care', 'insurance']",False,True
old.winline.ru,['software'],"['finance', 'insurance', 'sports']",False,False
www.crocs.de,['shopping'],"['shopping', 'fashion & style', 'beauty & fitness']",True,False
osym.gov.tr,['law & government'],"['jobs & education', 'law & government', 'standardized & admissions tests', 'education']",True,False
thetrek.co,['outdoors'],"['outdoors', 'hobbies & leisure', 'adventure travel', 'travel & transportation']",True,False
www.hurriyet.com.tr,"['arts & entertainment', 'internet & telecom', 'news']","['world news', 'local news', 'news']",False,False
fulu.jp,[],"['entertainment industry', 'online video', 'arts & entertainment', 'tv shows & programs']",False,True
apps.driveu.in,"['computer & video games', 'internet & telecom']","['online communities', 'web apps & online tools', 'internet & telecom', 'travel & transportation']",False,False
www.its.porn,[],"['dating & personals', 'online communities', 'acting & theater', 'arts & entertainment', 'online video']",False,True
teoritentamen.no,"['education', 'legal']","['jobs & education', 'academic conferences & publications', 'education']",False,False
www.fullporn.net,['dating & personals'],"['online communities', 'acting & theater', 'arts & entertainment', 'social networks', 'online video']",False,False
cloud.aeolservice.es,"['autos & vehicles', 'education', 'legal']","['computers & electronics', 'networking', 'internet & telecom', 'web hosting']",False,False
jobvision.ir,['job listings'],"['business & industrial', 'jobs & education', 'jobs', 'education']",False,False
eduline.ac-lille.fr,['colleges & universities'],"['jobs & education', 'distance learning', 'education']",False,False
www.vlaanderen.be,['legal'],"['law & government', 'legal services', 'legal']",True,False
erotorrent.ru,[],"['acting & theater', 'comics', 'online video', 'arts & entertainment']",False,True
www.legimi.pl,['real estate'],"['jobs & education', 'books & literature', 'poetry', 'education']",False,False
mychart.gundersenhealth.org,[],"['cooking & recipes', 'beauty & fitness', 'finance', 'health insurance', 'food & drink', 'insurance', 'healthy eating']",False,True
wielermanager.sporza.be,"['cycling', 'sports']","['fantasy sports', 'online communities', 'social networks', 'sports']",False,False
osmanonlinebangla.com,['arts & entertainment'],"['entertainment industry', 'online video', 'arts & entertainment', 'tv shows & programs']",True,False
www.trenord.it,['reference'],"['long distance bus & rail', 'regional parks & gardens', 'tourist destinations', 'travel & transportation']",False,False
freelocalsmature.com,[],"['dating & personals', 'entertainment industry', 'online communities', 'arts & entertainment', 'social networks']",False,True
www.xn--l3cm7a5azd.tv,['news'],"['entertainment industry', 'online communities', 'arts & entertainment', 'social networks', 'online video']",False,False
downmagaz.net,['arts & entertainment'],"['jobs & education', 'books & literature', 'arts & entertainment', 'education']",True,False
gist.github.com,['programming'],"['computers & electronics', 'online communities', 'forum & chat providers', 'programming', 'internet & telecom']",True,False
www.modelle-hamburg.de,['radio control & modeling'],"['shopping', 'fashion & style', 'beauty & fitness']",False,False
www.nichireifoods.co.jp,"['world cuisine', 'food & drink']","['cuisines', 'cooking & recipes', 'food & drink']",False,False
gente.ig.com.br,"['arts & entertainment', 'news']","['people & society', 'online communities', 'social networks', 'forum & chat providers']",False,False
www.logitravel.fr,['travel & transportation'],"['tourist destinations', 'adventure travel', 'travel & transportation']",True,False
www.onvista.de,"['news', 'business & industrial']","['finance', 'investing', 'business & industrial']",False,False
el.wiktionary.org,['reference'],"['jobs & education', 'books & literature', 'reference', 'education']",True,False
greenwaystart.com,"['business & industrial', 'people & society', 'shopping']","['finance', 'shopping', 'business & industrial']",False,False
mix.tj,"['online video', 'online communities']","['entertainment industry', 'online communities', 'arts & entertainment', 'music & audio', 'social networks']",False,False
www.uzdevumi.lv,['education'],"['jobs & education', 'reference', 'education']",True,False
www.distancesfrom.com,['reference'],"['online communities', 'travel guides & travelogues', 'travel & transportation']",False,False
bbs.imoutolove.me,['forum & chat providers'],"['entertainment industry', 'online communities', 'arts & entertainment', 'forum & chat providers', 'social networks']",True,False
www.1337xx.to,"['online communities', 'internet & telecom']","['movies', 'entertainment industry', 'online video', 'arts & entertainment']",False,False
novelmao.com,"['books & literature', 'arts & entertainment']","['online communities', 'books & literature', 'jobs & education', 'education', 'social networks']",False,False
www.dzexams.com,['standardized & admissions tests'],"['jobs & education', 'standardized & admissions tests', 'education']",True,False
ci-en.net,['education'],"['games', 'online communities', 'social networks', 'roleplaying games']",False,False
booru.allthefallen.moe,[],"['online communities', 'social networks', 'forum & chat providers', 'arts & entertainment']",False,True
maximum.md,['news'],"['home & garden', 'shopping', 'home appliances', 'computers & electronics']",False,False
www.golfweather.info,"['weather', 'golf']","['golf', 'news', 'sports', 'weather']",True,False
crprt.livejasmin.com,[],"['dating & personals', 'online communities', 'arts & entertainment', 'forum & chat providers', 'online video']",False,True
www.secretloversnearby.com,[],"['dating & personals', 'online communities', 'social networks', 'forum & chat providers']",False,True
www.yannick.com.tw,"['arts & entertainment', 'shopping']","['shopping', 'cooking & recipes', 'food & drink']",False,False
www.langkahindopools.org,['reference'],"['finance', 'online communities', 'sports']",False,False
www.ngengesport.cd,"['news', 'sports']","['finance', 'sports', 'soccer']",False,False
doctruyen3q.site,"['books & literature', 'arts & entertainment']","['comics', 'entertainment industry', 'books & literature', 'arts & entertainment']",True,False
fotoscapes.com,"['fishing', 'photographic & digital arts']","['photographic & digital arts', 'arts & entertainment', 'visual art & design']",False,False
